tNumRatings,tFname,contentType,institution_name,tSid,tDept,rating_class,tLname,tid,categoryType,tMiddlename,overall_rating
9,Keith,TEACHER,University of California Berkeley,1072,Environmental Science,good,Gilless,538050,PROFESSOR,,4.7
8,Peter,TEACHER,University of California Berkeley,1072,Psychology,average,Gillette,881685,PROFESSOR,,3.1
2,Samuel,TEACHER,University of California Berkeley,1072,Chemistry,good,Gillette,1599653,PROFESSOR,,4.8
5,Brian,TEACHER,University of California Berkeley,1072,English,good,Gillis,1172666,PROFESSOR,,5.0
5,Carol,TEACHER,University of California Berkeley,1072,Biology,poor,Gilson,870691,PROFESSOR,,1.8
4,Naomi,TEACHER,University of California Berkeley,1072,Chemistry,good,Ginsberg,1473740,PROFESSOR,,3.9
23,Hannah,TEACHER,University of California Berkeley,1072,Philosophy,average,Ginsborg,196512,PROFESSOR,,3.4
14,Francesca,TEACHER,University of California Berkeley,1072,Peace & Conflict Studies,good,Giovanini,1048132,PROFESSOR,,3.8
12,Raphael,TEACHER,University of California Berkeley,1072,Economics,poor,Giraud,1023738,PROFESSOR,,1.6
4,Cammeron,TEACHER,University of California Berkeley,1072,Slavic Languages & Literatures,good,Girvin,1700954,PROFESSOR,,4.1
6,Cecil,TEACHER,University of California Berkeley,1072,English,average,Giscombe,1064926,PROFESSOR,,2.8
86,Alexander,TEACHER,University of California Berkeley,1072,Mathematics,poor,Givental,471855,PROFESSOR,,1.8
4,Jon,TEACHER,University of California Berkeley,1072,History,good,Gjerde,394713,PROFESSOR,,5.0
10,Andreas,TEACHER,University of California Berkeley,1072,Engineering,good,Glaeser,235496,PROFESSOR,,4.4
7,Steven,TEACHER,University of California Berkeley,1072,Civil Engineering,poor,Glaser,1009004,PROFESSOR,,2.4
0,Donald,TEACHER,University of California Berkeley,1072,Physics,zero,Glaser,1687055,PROFESSOR,,N/A
6,Louise,TEACHER,University of California Berkeley,1072,Biology,good,Glass,223740,PROFESSOR,,3.5
0,Todd,TEACHER,University of California Berkeley,1072,Law,zero,Glass,2034364,PROFESSOR,,N/A
2,Roger,TEACHER,University of California Berkeley,1072,Industrial Engineering,good,Glassey,778484,PROFESSOR,,4.5
4,Rashi,TEACHER,University of California Berkeley,1072,Business Administration,good,Glazer,578811,PROFESSOR,,4.9
5,Peter,TEACHER,University of California Berkeley,1072,Theatre & Dance,poor,Glazer,720157,PROFESSOR,,2.4
7,Steve,TEACHER,University of California Berkeley,1072,Psychology,good,Glickman,318044,PROFESSOR,,4.1
10,Bob,TEACHER,University of California Berkeley,1072,Information Systems,poor,Glushko,246772,PROFESSOR,,2.5
12,Mark,TEACHER,University of California Berkeley,1072,English,good,Goble,1183105,PROFESSOR,,4.1
4,James,TEACHER,University of California Berkeley,1072,Mathematics,good,Godzik,566159,PROFESSOR,,3.6
6,Sharon,TEACHER,University of California Berkeley,1072,English,poor,Goetz,610250,PROFESSOR,,1.0
2,Christopher,TEACHER,University of California Berkeley,1072,Film,good,Goetz,1254186,PROFESSOR,,4.5
4,Denis,TEACHER,University of California Berkeley,1072,German,good,Gokturk,847211,PROFESSOR,,3.8
10,Luba,TEACHER,University of California Berkeley,1072,Languages,good,Golburt,894739,PROFESSOR,,4.5
38,Thomas,TEACHER,University of California Berkeley,1072,Sociology,good,Gold,399850,PROFESSOR,,4.0
4,Lael,TEACHER,University of California Berkeley,1072,English,good,Gold,853915,PROFESSOR,,3.8
0,Lisa,TEACHER,University of California Berkeley,1072,Music,zero,Gold,2087585,PROFESSOR,,N/A
5,Lotus,TEACHER,University of California Berkeley,1072,Linguistics,good,Goldberg,502507,PROFESSOR,,4.9
27,Ken,TEACHER,University of California Berkeley,1072,Industrial Engineering,good,Goldberg,778977,PROFESSOR,,4.4
2,Bethany,TEACHER,University of California Berkeley,1072,Nuclear Engineering,average,Goldblum,1844221,PROFESSOR,,3.2
14,Robert,TEACHER,University of California Berkeley,1072,Religious Studies,good,Goldman,388923,PROFESSOR,,4.6
5,Steven,TEACHER,University of California Berkeley,1072,Economics,good,Goldman,390713,PROFESSOR,,3.7
4,Loren,TEACHER,University of California Berkeley,1072,Rhetoric,good,Goldman,1805707,PROFESSOR,C,4.6
25,Steven,TEACHER,University of California Berkeley,1072,English,good,Goldsmith,469048,PROFESSOR,,4.6
29,Tom,TEACHER,University of California Berkeley,1072,Mass Communications,good,Goldstein,593670,PROFESSOR,,3.6
5,Amanda,TEACHER,University of California Berkeley,1072,Comparative Literature,good,Goldstein,948339,PROFESSOR,,4.6
1,Adam,TEACHER,University of California Berkeley,1072,Environmental Science,good,Goldstein,1161638,PROFESSOR,,4.0
9,Allen,TEACHER,University of California Berkeley,1072,Environ. Sci. Policy & Mgmt.,good,Goldstein,1174135,PROFESSOR,,4.0
2,Joshua,TEACHER,University of California Berkeley,1072,Economics,good,Goldstein,2238420,PROFESSOR,,3.5
1,Lloyd,TEACHER,University of California Berkeley,1072,Biology,good,Goldwasser,1905766,PROFESSOR,,3.5
37,William,TEACHER,University of California Berkeley,1072,Physics,good,Golightly,253566,PROFESSOR,,4.4
1,Dan,TEACHER,University of California Berkeley,1072,Education,good,Golub,2236745,PROFESSOR,,5.0
2,Justin,TEACHER,University of California Berkeley,1072,American Studies,good,Gomer,1829195,PROFESSOR,,5.0
5,Justin ,TEACHER,University of California Berkeley,1072,Ethnic Studies,good,Gomer ,2007512,PROFESSOR,,4.7
15,Emiliano,TEACHER,University of California Berkeley,1072,Mathematics,average,Gomez,2012590,PROFESSOR,,3.4
0,Anu,TEACHER,University of California Berkeley,1072,Social Welfare,zero,Gomez,2052164,PROFESSOR,,N/A
14,Mel,TEACHER,University of California Berkeley,1072,Theatre & Dance,good,Gordon,346316,PROFESSOR,,3.6
0,Sarah,TEACHER,University of California Berkeley,1072,Law,zero,Gordon,1145103,PROFESSOR,,N/A
5,Phillip,TEACHER,University of California Berkeley,1072,Sociology,good,Gordon,1215112,PROFESSOR,,4.2
1,Deborah,TEACHER,University of California Berkeley,1072,Anthropology,poor,Gordon,1699124,PROFESSOR,,1.0
10,Margarita,TEACHER,University of California Berkeley,1072,Comparative Literature,good,Gordon,1730592,PROFESSOR,,4.0
2,Matt,TEACHER,University of California Berkeley,1072,Psychology,good,Goren,1969860,PROFESSOR,J.,4.8
0,Yuriy,TEACHER,University of California Berkeley,1072,Economics,zero,Gorodnichenko,2243159,PROFESSOR,,N/A
5,Robert,TEACHER,University of California Berkeley,1072,Philosophy,poor,Gorton,600692,PROFESSOR,,1.7
1,Felix,TEACHER,University of California Berkeley,1072,Mathematics,good,Gotti,2173439,PROFESSOR,,4.0
4,Emily,TEACHER,University of California Berkeley,1072,International Studies,good,Gottreich,1451673,PROFESSOR,,4.3
1,Katie,TEACHER,University of California Berkeley,1072,Theatre & Dance,good,Gough,750038,PROFESSOR,,5.0
20,Pierre-Olivier,TEACHER,University of California Berkeley,1072,Economics,good,Gourinchas,509364,PROFESSOR,,3.8
15,Sanjay,TEACHER,University of California Berkeley,1072,Civil Engineering,average,Govindjee,445079,PROFESSOR,,3.5
17,Thomas,TEACHER,University of California Berkeley,1072,Mathematics,average,Graber,257150,PROFESSOR,,3.0
39,Nelson,TEACHER,University of California Berkeley,1072,Anthropology,average,Graburn,12108,PROFESSOR,,2.8
2,Bryan,TEACHER,University of California Berkeley,1072,Economics,good,Graham,1113014,PROFESSOR,,3.8
2,David,TEACHER,University of California Berkeley,1072,Chemical Engineering,good,Graves,622863,PROFESSOR,,4.8
24,Jonathan,TEACHER,University of California Berkeley,1072,Mass Communications,good,Gray,258530,PROFESSOR,,4.2
3,Stephanie,TEACHER,University of California Berkeley,1072,Comparative Literature,good,Green,740581,PROFESSOR,,4.3
3,Alex,TEACHER,University of California Berkeley,1072,Writing,good,Green,942736,PROFESSOR,,3.8
0,Todd,TEACHER,University of California Berkeley,1072,Computer Science,zero,Green,2237622,PROFESSOR,J.,N/A
13,Jared,TEACHER,University of California Berkeley,1072,Rhetoric,poor,Greene,897927,PROFESSOR,,1.7
11,Crawford,TEACHER,University of California Berkeley,1072,Classics,good,Greenwalt,772244,PROFESSOR,,4.1
1,Robert,TEACHER,University of California Berkeley,1072,Optometry,good,Greer,874412,PROFESSOR,,5.0
92,A.J,TEACHER,University of California Berkeley,1072,Political Science,good,Gregor,359525,PROFESSOR,,3.7
9,Rae,TEACHER,University of California Berkeley,1072,English,average,Greiner,562133,PROFESSOR,,2.7
17,Bernard,TEACHER,University of California Berkeley,1072,Public Health,good,Griego,329693,PROFESSOR,,4.7
27,Mark,TEACHER,University of California Berkeley,1072,Classics,good,Griffith,241472,PROFESSOR,,4.0
0,Mark,TEACHER,University of California Berkeley,1072,Theatre  Dance,zero,Griffith,2197827,PROFESSOR,,N/A
11,Tom,TEACHER,University of California Berkeley,1072,Cognitive Science,good,Griffiths,965959,PROFESSOR,,4.5
1,Theocharis,TEACHER,University of California Berkeley,1072,Political Science,good,Grigoriadis,1607654,PROFESSOR,,5.0
5,Costas,TEACHER,University of California Berkeley,1072,Engineering,average,Grigoropoulos,626638,PROFESSOR,,2.7
0,Costas,TEACHER,University of California Berkeley,1072,Mechanical Engineering,zero,Grigoropuolos,1169014,PROFESSOR,,N/A
43,Darcy,TEACHER,University of California Berkeley,1072,Art History,good,Grigsby,22049,PROFESSOR,,4.4
1,Elisenda,TEACHER,University of California Berkeley,1072,Mathematics,good,Grigsby,804295,PROFESSOR,,5.0
0,Grimaldo,TEACHER,University of California Berkeley,1072,Art History,zero,Grigsby,2117886,PROFESSOR,,N/A
0,Darcy,TEACHER,University of California Berkeley,1072,Classics,zero,Grigsby,2219716,PROFESSOR,Grimaldo,N/A
18,Sebastian,TEACHER,University of California Berkeley,1072,Spanish,good,Griscti,1517858,PROFESSOR,,5.0
1,Michael,TEACHER,University of California Berkeley,1072,Anthropology,good,Grone,1810101,PROFESSOR,,5.0
32,Ron,TEACHER,University of California Berkeley,1072,Engineering,good,Gronsky,641742,PROFESSOR,,5.0
4,Susan,TEACHER,University of California Berkeley,1072,History,good,Groppi,1003016,PROFESSOR,,3.6
19,Ramon,TEACHER,University of California Berkeley,1072,Ethnic Studies,average,Grosfoguel,668498,PROFESSOR,,3.5
4,Stephen,TEACHER,University of California Berkeley,1072,History,good,Gross,1537932,PROFESSOR,,4.6
5,Florian,TEACHER,University of California Berkeley,1072,Philosophy,good,Grosser,2174697,PROFESSOR,,4.4
11,Matt,TEACHER,University of California Berkeley,1072,Political Science,average,Grossman,862355,PROFESSOR,,2.9
0,Bart,TEACHER,University of California Berkeley,1072,Social Welfare,zero,Grossman,2052158,PROFESSOR,,N/A
20,Paul,TEACHER,University of California Berkeley,1072,Architecture,good,Groth,442467,PROFESSOR,,4.4
9,J,TEACHER,University of California Berkeley,1072,Chemistry,average,Groves,258681,PROFESSOR,,3.2
4,June,TEACHER,University of California Berkeley,1072,Psychology,good,Gruber,759112,PROFESSOR,,5.0
13,Anthony,TEACHER,University of California Berkeley,1072,Art History,good,Grudin,910416,PROFESSOR,,4.5
1,Ted,TEACHER,University of California Berkeley,1072,Environ. Sci. Policy amp Mgmt.,good,Grudin,2306219,PROFESSOR,,5.0
9,Erich S.,TEACHER,University of California Berkeley,1072,History,good,Gruen,440472,PROFESSOR,,4.7
1,Jacob,TEACHER,University of California Berkeley,1072,Political Science,poor,Grumbach,2163060,PROFESSOR,,2.0
18,Alberto,TEACHER,University of California Berkeley,1072,Mathematics,average,Grunbaum,322220,PROFESSOR,,3.3
56,Ming,TEACHER,University of California Berkeley,1072,Mathematics,poor,Gu,312426,PROFESSOR,,2.1
0,Cindy,TEACHER,University of California Berkeley,1072,Asian Studies,zero,Guan,1738947,PROFESSOR,,N/A
17,Suzanne,TEACHER,University of California Berkeley,1072,French,good,Guerlac,616557,PROFESSOR,,4.5
2,Pablo,TEACHER,University of California Berkeley,1072,Spanish,average,Guerra,896004,PROFESSOR,,2.8
8,Blas,TEACHER,University of California Berkeley,1072,Chicano Studies,good,Guerrero,1375462,PROFESSOR,,4.0
16,Jocelyne,TEACHER,University of California Berkeley,1072,Music,average,Guilbault,765569,PROFESSOR,,3.2
0,Felipe,TEACHER,University of California Berkeley,1072,Rhetoric,zero,Guitierrez,1929435,PROFESSOR,,N/A
4,Yang,TEACHER,University of California Berkeley,1072,Women's Studies,average,Guo,464736,PROFESSOR,,3.0
3,Xin,TEACHER,University of California Berkeley,1072,Industrial Engineering,good,Guo,926733,PROFESSOR,,4.8
0,Atreyee,TEACHER,University of California Berkeley,1072,Art History,zero,Gupta,2307030,PROFESSOR,,N/A
8,Shamgar,TEACHER,University of California Berkeley,1072,Mathematics,poor,Gurevich,1138370,PROFESSOR,,2.1
1,Gantt,TEACHER,University of California Berkeley,1072,Scandinavian,good,Gurley,1070601,PROFESSOR,,4.5
3,David Gantt,TEACHER,University of California Berkeley,1072,Scandinavian,good,Gurley,1080439,PROFESSOR,,4.8
72,Amy,TEACHER,University of California Berkeley,1072,Political Science,good,Gurowitz,414403,PROFESSOR,,4.0
3,Lily,TEACHER,University of California Berkeley,1072,Comparative Literature,good,Gurton-Wachter,929942,PROFESSOR,,4.5
0,Ture,TEACHER,University of California Berkeley,1072,Electrical Engineering,zero,Gustafson,1335419,PROFESSOR,,N/A
0,Kirsten,TEACHER,University of California Berkeley,1072,Social Welfare,zero,Gustavson,2269112,PROFESSOR,,N/A
5,Paz,TEACHER,University of California Berkeley,1072,Architecture,good,Gutierrez,1491961,PROFESSOR,,3.5
42,Felipe,TEACHER,University of California Berkeley,1072,Rhetoric,good,Gutterriez,439738,PROFESSOR,,4.3
4,Paul,TEACHER,University of California Berkeley,1072,Comparative Literature,good,Haacke,1085924,PROFESSOR,,4.6
18,Junko,TEACHER,University of California Berkeley,1072,Anthropology,average,Habu,370121,PROFESSOR,,3.4
1,Peggy,TEACHER,University of California Berkeley,1072,Theatre & Dance,average,Hackney,1405425,PROFESSOR,,3.0
11,Jeffrey,TEACHER,University of California Berkeley,1072,Asian Studies,good,Hadler,164816,PROFESSOR,,4.4
1,Gunilla,TEACHER,University of California Berkeley,1072,Optometry,poor,Haegerstrom-Portnoy,852535,PROFESSOR,,1.0
1,Nina,TEACHER,University of California Berkeley,1072,Legal Studies,good,Hagel,1576958,PROFESSOR,,5.0
4,Hal,TEACHER,University of California Berkeley,1072,Physics,good,Haggard,1037005,PROFESSOR,,5.0
5,Roger,TEACHER,University of California Berkeley,1072,History,good,Hahn,551121,PROFESSOR,,3.5
59,Mark,TEACHER,University of California Berkeley,1072,Mathematics,good,Haiman,434493,PROFESSOR,,4.4
0,Sarah,TEACHER,University of California Berkeley,1072,Biology,zero,Hake,955255,PROFESSOR,,N/A
93,Ole,TEACHER,University of California Berkeley,1072,Mathematics,good,Hald,215703,PROFESSOR,,3.9
10,Dorothy,TEACHER,University of California Berkeley,1072,English,good,Hale,588881,PROFESSOR,,4.1
2,Marlin,TEACHER,University of California Berkeley,1072,Chemistry,good,Halim,1830601,PROFESSOR,,4.8
14,Lawrence,TEACHER,University of California Berkeley,1072,Physics,good,Hall,343561,PROFESSOR,,4.5
1,Arden,TEACHER,University of California Berkeley,1072,Business Administration,average,Hall,1179006,PROFESSOR,,3.0
0,Kathryn,TEACHER,University of California Berkeley,1072,Biology,zero,Hall,1490458,PROFESSOR,,N/A
1,Bruce,TEACHER,University of California Berkeley,1072,History,average,Hall,2294888,PROFESSOR,,3.0
5,Oskar,TEACHER,University of California Berkeley,1072,Physics,poor,Hallatschek,1988651,PROFESSOR,,2.1
8,Eugene,TEACHER,University of California Berkeley,1072,Engineering,average,Haller,312769,PROFESSOR,,2.6
8,Christopher,TEACHER,University of California Berkeley,1072,Art History,good,Hallett,602923,PROFESSOR,,4.2
3,Ingileif,TEACHER,University of California Berkeley,1072,Statistics,average,Hallgrimsdottir,1945943,PROFESSOR,,3.3
5,Nathan,TEACHER,University of California Berkeley,1072,Engineering,good,Hallquist,497891,PROFESSOR,,3.9
2,Daniel,TEACHER,University of California Berkeley,1072,Mathematics,good,Halpern-Leistner,1312712,PROFESSOR,,4.5
1,Helen,TEACHER,University of California Berkeley,1072,Public Health,good,Halpin,963462,PROFESSOR,,5.0
1,Vera,TEACHER,University of California Berkeley,1072,French,good,Hamady,899226,PROFESSOR,,4.5
4,Sarah,TEACHER,University of California Berkeley,1072,Art History,good,Hamill,1192878,PROFESSOR,,3.9
2,Rebecca,TEACHER,University of California Berkeley,1072,Political Science,good,Hamlin,1163156,PROFESSOR,,5.0
1,Geoff,TEACHER,University of California Berkeley,1072,History,good,Hamm,1831842,PROFESSOR,,5.0
8,Jane,TEACHER,University of California Berkeley,1072,Writing,good,Hammon,218763,PROFESSOR,,4.6
4,Ming,TEACHER,University of California Berkeley,1072,Chemistry,average,Hammond,2044627,PROFESSOR,,3.4
3,Alan,TEACHER,University of California Berkeley,1072,Mathematics,poor,Hammond,2128084,PROFESSOR,,1.4
9,Timothy,TEACHER,University of California Berkeley,1072,French,good,Hampton,409330,PROFESSOR,,4.4
7,Tracy,TEACHER,University of California Berkeley,1072,Biology,good,Handel,244350,PROFESSOR,,4.1
5,Gary,TEACHER,University of California Berkeley,1072,Film,good,Handman,567575,PROFESSOR,,3.9
1,Michael,TEACHER,University of California Berkeley,1072,Economics,average,Hanemann,215681,PROFESSOR,,3.0
25,William,TEACHER,University of California Berkeley,1072,Anthropology,good,Hanks,12105,PROFESSOR,,4.4
0,Jenna,TEACHER,University of California Berkeley,1072,Sociology,zero,Hanks,1739780,PROFESSOR,,N/A
0,Marcus,TEACHER,University of California Berkeley,1072,Architecture,zero,Hanschen,952672,PROFESSOR,,N/A
1,Araina,TEACHER,University of California Berkeley,1072,Chemistry,poor,Hansen,1016651,PROFESSOR,,1.0
6,Peter,TEACHER,University of California Berkeley,1072,Political Science,good,Hanson,607243,PROFESSOR,,5.0
15,Kristin,TEACHER,University of California Berkeley,1072,English,poor,Hanson,706300,PROFESSOR,,2.4
2,Michael,TEACHER,University of California Berkeley,1072,Business Administration,good,Hanson,1726282,PROFESSOR,,3.8
1,David,TEACHER,University of California Berkeley,1072,Sociology,good,Harding,2290544,PROFESSOR,J.,5.0
0,Quentin,TEACHER,University of California Berkeley,1072,Information Systems,zero,Hardy,1450269,PROFESSOR,,N/A
12,Iswar,TEACHER,University of California Berkeley,1072,Biology,good,Hariharan,625275,PROFESSOR,,4.8
